[Mon Nov 27 13:17:45.490735 2017] [mpm_winnt:notice] [pid 13156:tid 664] AH00455: Apache/2.4.6 (Win32) PHP/5.4.17 configured -- resuming normal operations
[Mon Nov 27 13:17:45.490735 2017] [mpm_winnt:notice] [pid 13156:tid 664] AH00456: Apache Lounge VC10 Server built: Jul 16 2013 11:15:41
[Mon Nov 27 13:17:45.490735 2017] [core:notice] [pid 13156:tid 664] AH00094: Command line: 'C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6/apache2/bin/httpd_usbwv8.exe -d C:/Users/Johannes Miss/Downloads/USBWebserver v8.6/apache2'
[Mon Nov 27 13:17:45.495742 2017] [mpm_winnt:notice] [pid 13156:tid 664] AH00418: Parent: Created child process 3460
[Mon Nov 27 13:17:46.046847 2017] [mpm_winnt:notice] [pid 3460:tid 600] AH00354: Child: Starting 64 worker threads.
[Mon Nov 27 13:18:07.520981 2017] [:error] [pid 3460:tid 1328] [client ::1:56122] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/files/liste.php
[Mon Nov 27 13:19:15.228516 2017] [:error] [pid 3460:tid 1328] [client ::1:56136] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:19:20.229970 2017] [:error] [pid 3460:tid 1328] [client ::1:56136] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:19:25.227956 2017] [:error] [pid 3460:tid 1328] [client ::1:56136] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:19:30.228000 2017] [:error] [pid 3460:tid 1328] [client ::1:56136] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:19:35.232417 2017] [:error] [pid 3460:tid 1328] [client ::1:56136] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:19:40.212187 2017] [:error] [pid 3460:tid 1328] [client ::1:56136] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:19:45.226285 2017] [:error] [pid 3460:tid 1328] [client ::1:56136] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:19:50.225775 2017] [:error] [pid 3460:tid 1328] [client ::1:56136] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:19:55.230830 2017] [:error] [pid 3460:tid 1328] [client ::1:56136] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:20:00.227989 2017] [:error] [pid 3460:tid 1328] [client ::1:56136] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:20:05.938066 2017] [:error] [pid 3460:tid 1328] [client ::1:56180] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:20:10.927609 2017] [:error] [pid 3460:tid 1328] [client ::1:56180] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:20:15.902021 2017] [:error] [pid 3460:tid 1312] [client ::1:56186] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:20:20.932669 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:20:25.888983 2017] [:error] [pid 3460:tid 1312] [client ::1:56196] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:20:30.892499 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:20:35.926758 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:20:40.922701 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:20:45.922510 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:20:50.933239 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:20:55.925528 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:21:00.925579 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:21:05.927157 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:21:10.926425 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:21:15.919399 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:21:20.916871 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:21:25.921678 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:21:30.920372 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:21:35.914722 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:21:40.921983 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:21:45.940574 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:21:50.919512 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:21:55.888189 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:22:00.928117 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:22:05.929641 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:22:10.927017 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:22:15.935728 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:22:20.921732 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:22:25.934788 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:22:30.925137 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:22:35.927526 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:22:40.929020 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:22:45.925370 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:22:50.920290 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:22:55.928179 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:23:00.209145 2017] [:error] [pid 3460:tid 1316] [client ::1:56185] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/
[Mon Nov 27 13:23:08.372043 2017] [:error] [pid 3460:tid 1316] [client ::1:56245] PHP Notice:  Undefined variable: data in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 43, referer: http://localhost:8080/Zitate/files/liste.php
[Mon Nov 27 13:46:27.923155 2017] [:error] [pid 3460:tid 1312] [client ::1:56665] PHP Fatal error:  Call to a member function fetch_assoc() on a non-object in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 36
[Mon Nov 27 13:46:40.965282 2017] [:error] [pid 3460:tid 1312] [client ::1:56665] PHP Fatal error:  Call to a member function fetch_assoc() on a non-object in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 36
[Mon Nov 27 13:46:41.586205 2017] [:error] [pid 3460:tid 1312] [client ::1:56665] PHP Fatal error:  Call to a member function fetch_assoc() on a non-object in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 36
[Mon Nov 27 13:52:31.782096 2017] [:error] [pid 3460:tid 1328] [client ::1:56825] PHP Fatal error:  Call to a member function fetch_assoc() on a non-object in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 36
[Mon Nov 27 14:05:16.872927 2017] [:error] [pid 3460:tid 1312] [client ::1:56996] PHP Fatal error:  Call to a member function fetch_assoc() on a non-object in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 40
[Mon Nov 27 14:50:49.886205 2017] [:error] [pid 3460:tid 1316] [client ::1:55560] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:50:49.887206 2017] [:error] [pid 3460:tid 1320] [client ::1:55562] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:50:49.889214 2017] [:error] [pid 3460:tid 1312] [client ::1:55561] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:50:54.884471 2017] [:error] [pid 3460:tid 1312] [client ::1:55561] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:50:54.887479 2017] [:error] [pid 3460:tid 1316] [client ::1:55560] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:50:54.887479 2017] [:error] [pid 3460:tid 1320] [client ::1:55562] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:50:59.885466 2017] [:error] [pid 3460:tid 1320] [client ::1:55562] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:50:59.887473 2017] [:error] [pid 3460:tid 1316] [client ::1:55560] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:50:59.890479 2017] [:error] [pid 3460:tid 1312] [client ::1:55561] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:04.716345 2017] [:error] [pid 3460:tid 1312] [client ::1:55561] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:04.718354 2017] [:error] [pid 3460:tid 1316] [client ::1:55560] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:04.718354 2017] [:error] [pid 3460:tid 1320] [client ::1:55562] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:05.241523 2017] [:error] [pid 3460:tid 1320] [client ::1:55562] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:05.241523 2017] [:error] [pid 3460:tid 1316] [client ::1:55560] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:05.245534 2017] [:error] [pid 3460:tid 1316] [client ::1:55560] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:10.255219 2017] [:error] [pid 3460:tid 1320] [client ::1:55590] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:10.259229 2017] [:error] [pid 3460:tid 1316] [client ::1:55591] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:10.263239 2017] [:error] [pid 3460:tid 1312] [client ::1:55592] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:15.252639 2017] [:error] [pid 3460:tid 1312] [client ::1:55592] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:15.253643 2017] [:error] [pid 3460:tid 1316] [client ::1:55591] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:15.258655 2017] [:error] [pid 3460:tid 1320] [client ::1:55590] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:20.250965 2017] [:error] [pid 3460:tid 1320] [client ::1:55590] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:20.250965 2017] [:error] [pid 3460:tid 1316] [client ::1:55591] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:20.254977 2017] [:error] [pid 3460:tid 1312] [client ::1:55592] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:25.252954 2017] [:error] [pid 3460:tid 1312] [client ::1:55592] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:25.253957 2017] [:error] [pid 3460:tid 1320] [client ::1:55590] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:25.254960 2017] [:error] [pid 3460:tid 1316] [client ::1:55591] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:30.252350 2017] [:error] [pid 3460:tid 1316] [client ::1:55591] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:30.254356 2017] [:error] [pid 3460:tid 1320] [client ::1:55590] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
[Mon Nov 27 14:51:30.255358 2017] [:error] [pid 3460:tid 1312] [client ::1:55592] PHP Parse error:  syntax error, unexpected end of file in C:\\Users\\Johannes Miss\\Downloads\\USBWebserver v8.6\\root\\Zitate\\files\\data.php on line 61, referer: http://localhost:8080/Zitate/
